id;aluno_id;materia_id;data;presente
6002;2630;3;2025-03-17;0
6003;1294;24;2025-02-11;1
6004;1338;19;2025-01-31;0
6005;716;28;2025-04-04;0
6006;1372;17;2025-01-09;1
6007;729;26;2025-04-09;1
6008;881;19;2025-03-20;1
6009;1979;12;2025-02-22;1
6010;1161;10;2025-01-30;1
6011;3053;7;2025-01-10;0
6012;1597;2;2025-03-06;0
6013;2149;26;2025-01-31;1
6014;695;27;2025-01-15;0
6015;2365;17;2025-04-01;0
6016;661;2;2025-04-02;0
6017;1689;26;2025-03-04;1
6018;219;2;2025-04-01;1
6019;3056;30;2025-03-17;1
6020;1985;30;2025-01-12;1
6021;1490;6;2025-02-21;0
6022;1554;27;2025-02-21;0
6023;2344;1;2025-04-04;0
6024;2268;17;2025-03-17;0
6025;2744;21;2025-02-11;1
6026;2854;12;2025-04-23;0
6027;16;10;2025-02-26;1
6028;244;29;2025-04-16;1
6029;2169;11;2025-04-13;0
6030;1099;22;2025-01-29;1
6031;3025;17;2025-03-16;1
6032;607;23;2025-03-28;1
6033;1851;9;2025-03-03;1
6034;2859;29;2025-04-22;0
6035;13;26;2025-03-12;1
6036;1286;23;2025-04-05;0
6037;686;12;2025-04-21;0
6038;2962;6;2025-03-20;1
6039;1292;24;2025-01-25;1
6040;2718;29;2025-03-28;1
6041;459;6;2025-01-12;1
6042;467;28;2025-02-04;1
6043;1167;20;2025-02-17;1
6044;590;21;2025-03-17;1
6045;658;27;2025-01-06;1
6046;1432;22;2025-01-19;0
6047;367;5;2025-01-04;0
6048;2934;13;2025-01-21;1
6049;1137;25;2025-02-23;1
6050;2497;15;2025-02-25;1
6051;198;24;2025-01-19;1
6052;2684;4;2025-04-10;0
6053;1734;17;2025-01-02;1
6054;398;10;2025-01-24;1
6055;1146;29;2025-01-05;1
6056;1589;17;2025-01-07;1
6057;1082;4;2025-02-22;1
6058;473;19;2025-03-27;1
6059;587;25;2025-04-04;0
6060;222;22;2025-01-15;1
6061;469;18;2025-01-29;1
6062;461;8;2025-01-11;1
6063;2766;19;2025-04-14;0
6064;1359;22;2025-04-10;1
6065;2525;22;2025-04-01;0
6066;2668;16;2025-04-21;1
6067;1259;23;2025-03-01;0
6068;601;2;2025-01-17;0
6069;710;21;2025-01-08;0
6070;2612;22;2025-04-24;0
6071;2492;14;2025-01-01;1
6072;2961;13;2025-02-04;1
6073;513;1;2025-02-17;1
6074;2730;16;2025-03-27;1
6075;139;6;2025-04-09;1
6076;2796;7;2025-03-11;1
6077;647;29;2025-01-02;0
6078;1462;24;2025-03-17;0
6079;437;15;2025-04-02;1
6080;1892;3;2025-02-16;1
6081;303;4;2025-01-31;1
6082;767;30;2025-01-04;0
6083;2720;9;2025-04-20;1
6084;1131;11;2025-03-08;1
6085;1575;12;2025-04-21;1
6086;42;15;2025-03-31;1
6087;1407;12;2025-02-18;1
6088;2931;30;2025-04-23;0
6089;2477;18;2025-02-25;1
6090;873;15;2025-01-17;1
6091;1863;27;2025-02-28;0
6092;1301;6;2025-03-31;0
6093;193;6;2025-03-26;0
6094;432;10;2025-04-20;1
6095;2073;7;2025-01-15;0
6096;3064;3;2025-03-15;0
6097;307;29;2025-02-05;0
6098;2716;19;2025-01-08;1
6099;683;30;2025-04-06;1
6100;2370;8;2025-04-10;1
6101;2053;19;2025-01-03;1
6102;2838;3;2025-04-05;1
6103;1353;23;2025-01-21;1
6104;3085;1;2025-03-23;1
6105;2460;15;2025-03-26;1
6106;2241;24;2025-04-13;0
6107;2952;14;2025-01-28;1
6108;2132;5;2025-04-06;0
6109;25;25;2025-02-22;1
6110;2823;6;2025-01-31;0
6111;21;25;2025-01-12;0
6112;2129;22;2025-02-04;1
6113;1215;10;2025-01-13;1
6114;1811;30;2025-04-17;1
6115;2592;1;2025-03-23;1
6116;2143;12;2025-03-01;0
6117;1175;3;2025-04-14;0
6118;531;3;2025-02-28;0
6119;653;16;2025-02-18;1
6120;1142;7;2025-04-20;0
6121;2480;18;2025-01-31;0
6122;1639;24;2025-04-25;0
6123;3021;15;2025-02-20;1
6124;1901;4;2025-02-11;1
6125;234;3;2025-01-16;0
6126;1085;6;2025-03-03;1
6127;383;3;2025-02-16;1
6128;693;8;2025-03-04;0
6129;506;23;2025-02-21;0
6130;2831;5;2025-02-17;1
6131;334;23;2025-04-14;0
6132;1027;28;2025-02-02;1
6133;2448;3;2025-01-15;0
6134;2697;19;2025-03-27;1
6135;1380;27;2025-02-05;1
6136;2799;10;2025-03-13;0
6137;97;17;2025-03-25;1
6138;2476;19;2025-04-18;0
6139;1670;9;2025-01-27;1
6140;2288;17;2025-01-29;0
6141;3064;20;2025-01-27;0
6142;540;23;2025-01-18;1
6143;2514;4;2025-02-21;0
6144;2793;6;2025-03-01;1
6145;1113;2;2025-02-23;0
6146;2646;19;2025-02-27;1
6147;2083;8;2025-01-27;1
6148;1411;5;2025-02-16;1
6149;1301;15;2025-02-19;0
6150;1928;22;2025-03-15;1
6151;1258;3;2025-03-21;0
6152;2680;9;2025-02-13;1
6153;1187;1;2025-02-27;0
6154;2306;22;2025-04-16;0
6155;2755;4;2025-02-01;1
6156;1172;19;2025-03-05;0
6157;3022;21;2025-02-28;1
6158;3114;21;2025-02-27;0
6159;419;8;2025-04-03;0
6160;775;10;2025-01-31;0
6161;169;4;2025-04-09;0
6162;306;22;2025-01-10;0
6163;1216;8;2025-04-22;1
6164;1127;4;2025-02-10;1
6165;652;10;2025-04-05;1
6166;523;10;2025-02-10;0
6167;2957;2;2025-01-10;0
6168;1481;2;2025-01-20;1
6169;832;29;2025-01-02;0
6170;2697;28;2025-04-24;1
6171;2893;8;2025-03-25;1
6172;1328;27;2025-04-23;0
6173;288;2;2025-01-30;0
6174;771;18;2025-01-22;1
6175;605;10;2025-02-20;0
6176;2670;5;2025-04-03;0
6177;1194;23;2025-02-15;1
6178;1682;18;2025-03-02;1
6179;1851;10;2025-01-04;1
6180;2176;17;2025-04-06;0
6181;225;25;2025-04-19;0
6182;2514;23;2025-03-21;1
6183;1532;9;2025-01-05;1
6184;640;5;2025-01-19;1
6185;2497;30;2025-01-10;0
6186;508;7;2025-02-28;1
6187;1401;10;2025-01-04;0
6188;1698;4;2025-03-05;0
6189;1759;17;2025-03-22;0
6190;2577;15;2025-04-01;1
6191;3092;15;2025-02-28;0
6192;36;1;2025-04-19;0
6193;1577;29;2025-02-28;1
6194;662;6;2025-04-12;0
6195;1133;24;2025-01-07;1
6196;1197;6;2025-01-09;0
6197;910;8;2025-01-24;1
6198;2335;2;2025-04-16;1
6199;1612;24;2025-02-24;1
6200;1267;7;2025-01-16;1
6201;1796;1;2025-01-12;1
6202;2289;16;2025-01-05;0
6203;3098;15;2025-01-23;1
6204;1525;3;2025-03-12;1
6205;9;30;2025-02-21;1
6206;2730;5;2025-01-02;0
6207;1803;20;2025-03-18;1
6208;724;26;2025-01-31;1
6209;2975;3;2025-01-19;0
6210;568;27;2025-02-01;1
6211;1257;27;2025-02-10;1
6212;1232;5;2025-02-02;1
6213;2184;15;2025-03-17;1
6214;817;9;2025-03-01;0
6215;892;29;2025-04-09;0
6216;2874;25;2025-03-04;1
6217;960;15;2025-01-08;1
6218;839;4;2025-04-21;0
6219;2952;25;2025-03-26;0
6220;2032;30;2025-03-09;0
6221;1369;18;2025-03-28;0
6222;1272;24;2025-01-19;0
6223;1748;19;2025-03-08;1
6224;248;8;2025-02-10;1
6225;1495;9;2025-04-05;0
6226;2739;4;2025-01-04;0
6227;2189;6;2025-01-27;0
6228;895;13;2025-02-10;0
6229;1554;17;2025-03-24;1
6230;1280;13;2025-04-12;1
6231;2124;28;2025-02-13;1
6232;1118;18;2025-03-22;0
6233;2037;30;2025-04-01;0
6234;850;29;2025-02-28;0
6235;1124;3;2025-04-08;1
6236;1357;15;2025-03-31;0
6237;1130;19;2025-02-26;0
6238;595;4;2025-04-19;1
6239;26;4;2025-02-17;0
6240;2095;3;2025-04-15;0
6241;1715;27;2025-03-30;1
6242;2810;4;2025-02-27;0
6243;350;7;2025-02-02;1
6244;444;8;2025-04-21;1
6245;2588;13;2025-01-02;1
6246;2294;9;2025-03-27;0
6247;2346;27;2025-01-22;1
6248;426;30;2025-04-04;1
6249;142;25;2025-03-01;0
6250;1845;30;2025-03-18;0
6251;1496;4;2025-01-27;1
6252;279;28;2025-01-03;0
6253;1771;5;2025-04-17;0
6254;1936;1;2025-01-05;0
6255;773;28;2025-03-02;1
6256;2966;28;2025-04-04;1
6257;2699;6;2025-03-05;1
6258;855;30;2025-02-03;1
6259;36;28;2025-04-03;1
6260;1411;25;2025-02-21;1
6261;583;10;2025-02-04;0
6262;1877;26;2025-02-18;0
6263;2791;2;2025-02-13;0
6264;2329;1;2025-02-28;1
6265;2981;3;2025-03-03;0
6266;1869;11;2025-01-23;0
6267;780;25;2025-03-21;0
6268;953;15;2025-01-24;1
6269;438;18;2025-04-08;0
6270;1526;23;2025-04-12;1
6271;2471;27;2025-03-08;0
6272;2570;2;2025-03-03;0
6273;993;23;2025-01-31;0
6274;1593;21;2025-04-16;0
6275;53;2;2025-02-05;1
6276;1575;16;2025-01-05;1
6277;2511;18;2025-01-09;0
6278;869;16;2025-01-28;1
6279;668;7;2025-02-25;0
6280;2480;2;2025-03-23;0
6281;919;9;2025-04-04;1
6282;1659;1;2025-04-04;1
6283;1386;19;2025-04-15;1
6284;145;24;2025-03-23;0
6285;1476;29;2025-04-27;0
6286;8;5;2025-02-22;1
6287;758;12;2025-03-30;1
6288;2585;18;2025-03-12;1
6289;915;12;2025-03-18;0
6290;2933;2;2025-03-03;0
6291;433;28;2025-01-12;1
6292;1266;23;2025-01-08;0
6293;2701;25;2025-03-01;0
6294;2842;24;2025-03-18;0
6295;686;2;2025-01-04;1
6296;2693;1;2025-02-23;1
6297;1567;30;2025-03-29;0
6298;671;6;2025-02-11;0
6299;1110;3;2025-04-05;0
6300;1209;9;2025-01-29;1
6301;1925;21;2025-01-23;1
6302;365;2;2025-04-26;0
6303;2852;11;2025-03-23;0
6304;419;10;2025-03-09;0
6305;885;20;2025-01-11;1
6306;320;11;2025-01-21;0
6307;1388;12;2025-03-09;1
6308;882;28;2025-02-22;1
6309;683;23;2025-02-06;1
6310;490;15;2025-03-14;1
6311;1975;20;2025-02-28;0
6312;1434;28;2025-03-01;1
6313;2280;3;2025-03-22;1
6314;910;15;2025-04-08;1
6315;3074;11;2025-01-14;1
6316;815;30;2025-04-08;0
6317;1576;29;2025-03-01;0
6318;2530;6;2025-04-21;1
6319;169;9;2025-03-12;1
6320;669;13;2025-01-05;0
6321;2995;28;2025-02-20;1
6322;2318;10;2025-01-18;1
6323;914;4;2025-01-22;1
6324;1355;9;2025-03-18;0
6325;2971;13;2025-03-03;1
6326;597;27;2025-03-19;1
6327;1690;21;2025-02-13;1
6328;2956;22;2025-04-20;1
6329;2017;30;2025-03-21;0
6330;1997;4;2025-03-08;1
6331;398;6;2025-04-01;0
6332;359;21;2025-01-30;0
6333;2028;29;2025-04-08;1
6334;1594;14;2025-01-22;1
6335;122;14;2025-01-13;1
6336;1442;11;2025-03-23;0
6337;2258;7;2025-01-25;0
6338;952;16;2025-02-11;1
6339;1624;11;2025-01-14;1
6340;1681;10;2025-02-22;0
6341;2116;8;2025-04-19;1
6342;460;30;2025-04-01;1
6343;617;8;2025-01-16;0
6344;509;16;2025-01-30;1
6345;2024;17;2025-04-18;1
6346;2487;4;2025-01-19;1
6347;741;29;2025-01-12;1
6348;1708;6;2025-02-12;1
6349;1292;5;2025-02-16;1
6350;1362;20;2025-01-06;1
6351;67;22;2025-03-07;0
6352;904;13;2025-02-04;0
6353;1287;25;2025-04-09;1
6354;1039;24;2025-04-24;0
6355;2751;4;2025-01-14;1
6356;1807;21;2025-03-09;0
6357;3080;12;2025-03-02;0
6358;490;6;2025-02-08;0
6359;2930;17;2025-02-13;0
6360;787;26;2025-01-02;1
6361;1547;13;2025-02-28;0
6362;1304;17;2025-02-05;0
6363;61;3;2025-04-12;1
6364;2031;16;2025-01-20;0
6365;2802;11;2025-03-27;0
6366;3021;28;2025-03-29;1
6367;1561;6;2025-03-27;0
6368;461;2;2025-02-05;1
6369;1037;23;2025-03-19;0
6370;2759;13;2025-01-17;0
6371;41;24;2025-03-24;0
6372;1759;18;2025-03-12;0
6373;547;13;2025-02-22;0
6374;2033;6;2025-02-04;1
6375;216;23;2025-03-30;1
6376;978;3;2025-03-22;1
6377;2003;24;2025-01-10;0
6378;2043;19;2025-01-02;1
6379;820;20;2025-03-30;1
6380;941;28;2025-02-02;1
6381;1658;25;2025-03-18;1
6382;1147;16;2025-02-20;0
6383;2584;19;2025-03-30;1
6384;342;30;2025-03-07;1
6385;1236;4;2025-02-06;1
6386;1190;14;2025-01-28;0
6387;250;11;2025-01-16;0
6388;2875;12;2025-04-20;1
6389;1598;16;2025-03-19;1
6390;1799;10;2025-01-11;0
6391;2171;29;2025-01-10;0
6392;1430;6;2025-02-08;0
6393;47;3;2025-03-08;0
6394;2317;16;2025-01-07;1
6395;2896;5;2025-03-01;0
6396;861;15;2025-02-08;0
6397;304;27;2025-03-16;0
6398;3066;15;2025-02-23;1
6399;2387;30;2025-04-08;0
6400;1416;12;2025-01-26;0
6401;1005;27;2025-02-12;1
6402;2815;18;2025-01-22;1
6403;3112;4;2025-03-13;1
6404;1317;28;2025-03-31;0
6405;1567;6;2025-04-20;0
6406;1709;3;2025-01-04;0
6407;502;9;2025-04-27;1
6408;1725;10;2025-03-13;1
6409;2958;4;2025-03-10;1
6410;893;22;2025-01-20;0
6411;1193;26;2025-04-04;0
6412;1480;30;2025-04-10;0
6413;1905;12;2025-02-07;1
6414;406;15;2025-04-21;1
6415;1016;29;2025-01-21;1
6416;1730;26;2025-04-05;0
6417;2242;19;2025-01-08;0
6418;2944;23;2025-02-11;0
6419;1911;4;2025-03-28;0
6420;1889;27;2025-04-06;0
6421;435;15;2025-04-27;0
6422;1299;4;2025-02-07;0
6423;2141;8;2025-02-07;0
6424;355;6;2025-04-06;1
6425;2252;13;2025-02-25;0
6426;1772;12;2025-04-04;0
6427;1471;1;2025-03-13;1
6428;2276;5;2025-01-02;0
6429;89;27;2025-04-14;1
6430;481;16;2025-04-14;1
6431;1889;23;2025-01-03;0
6432;2588;23;2025-01-07;1
6433;1151;13;2025-01-04;1
6434;1568;26;2025-01-29;0
6435;961;23;2025-02-08;0
6436;2059;2;2025-02-07;1
6437;2704;9;2025-04-07;1
6438;2591;30;2025-04-21;0
6439;2882;27;2025-03-20;1
6440;1782;26;2025-01-21;1
6441;1674;5;2025-04-20;0
6442;1506;17;2025-01-08;1
6443;1638;1;2025-01-18;0
6444;2725;29;2025-04-27;0
6445;2019;17;2025-01-15;0
6446;1403;13;2025-02-06;0
6447;1456;26;2025-01-03;1
6448;1949;9;2025-03-30;1
6449;1599;13;2025-02-23;0
6450;2722;9;2025-03-29;1
6451;2949;10;2025-01-24;1
6452;254;3;2025-03-09;1
6453;2575;16;2025-03-22;0
6454;2320;11;2025-01-18;1
6455;471;26;2025-02-25;0
6456;1311;13;2025-01-03;1
6457;361;23;2025-03-25;1
6458;2943;2;2025-03-12;0
6459;1561;26;2025-01-21;0
6460;1986;14;2025-01-02;0
6461;1194;6;2025-04-26;1
6462;2588;8;2025-04-24;0
6463;1527;18;2025-04-24;0
6464;2962;7;2025-03-10;0
6465;1307;16;2025-02-22;1
6466;1458;2;2025-04-09;1
6467;2249;22;2025-02-22;1
6468;113;8;2025-04-10;1
6469;2098;8;2025-01-18;1
6470;1069;11;2025-02-13;0
6471;2515;2;2025-03-24;0
6472;348;30;2025-03-31;1
6473;2555;8;2025-01-25;1
6474;2530;13;2025-01-08;0
6475;894;4;2025-01-15;1
6476;2371;5;2025-02-24;1
6477;539;8;2025-01-05;1
6478;2422;27;2025-04-10;0
6479;2298;30;2025-01-29;0
6480;1884;20;2025-03-11;1
6481;2034;25;2025-02-13;0
6482;1799;18;2025-03-10;0
6483;1851;25;2025-01-11;1
6484;1679;17;2025-01-23;0
6485;78;23;2025-04-11;0
6486;1863;8;2025-01-13;0
6487;2084;5;2025-02-21;0
6488;2757;3;2025-01-05;0
6489;2345;12;2025-02-08;1
6490;1584;6;2025-02-18;0
6491;3072;27;2025-03-04;1
6492;154;13;2025-03-24;1
6493;896;1;2025-04-02;1
6494;164;30;2025-04-24;1
6495;1707;12;2025-03-23;1
6496;30;13;2025-01-24;0
6497;2324;8;2025-02-18;1
6498;2498;11;2025-04-09;0
6499;2244;28;2025-02-15;0
6500;213;28;2025-02-05;0
6501;2125;20;2025-03-22;0
6502;2788;8;2025-03-17;1
6503;1747;11;2025-02-17;1
6504;124;2;2025-04-24;1
6505;2443;6;2025-04-24;1
6506;2723;30;2025-01-05;1
6507;277;23;2025-03-23;0
6508;202;11;2025-01-14;0
6509;572;30;2025-02-08;0
6510;1759;14;2025-04-16;0
6511;2237;13;2025-03-15;0
6512;1155;6;2025-02-06;0
6513;1203;17;2025-02-05;1
6514;2866;25;2025-03-27;1
6515;2018;21;2025-02-28;1
6516;2294;5;2025-04-06;0
6517;1270;3;2025-03-13;0
6518;792;12;2025-03-08;0
6519;44;5;2025-01-21;1
6520;1580;18;2025-04-14;1
6521;2862;4;2025-04-14;1
6522;884;22;2025-01-28;1
6523;514;17;2025-02-08;0
6524;1037;24;2025-02-03;0
6525;1278;13;2025-02-17;0
6526;2740;19;2025-02-09;1
6527;445;12;2025-03-31;0
6528;2027;29;2025-04-01;1
6529;2527;2;2025-03-24;1
6530;1139;15;2025-03-13;0
6531;2693;30;2025-02-19;1
6532;109;7;2025-04-19;1
6533;1308;8;2025-02-04;0
6534;650;21;2025-03-19;1
6535;2506;14;2025-03-11;1
6536;2280;14;2025-03-17;1
6537;1119;4;2025-03-07;0
6538;594;4;2025-02-04;0
6539;945;21;2025-04-11;1
6540;2685;15;2025-01-28;0
6541;619;25;2025-04-19;0
6542;2600;2;2025-04-11;1
6543;2323;5;2025-03-27;0
6544;494;9;2025-01-15;1
6545;3105;4;2025-04-08;1
6546;719;26;2025-04-09;0
6547;785;23;2025-01-23;0
6548;2698;14;2025-03-04;1
6549;271;7;2025-03-26;0
6550;2177;9;2025-04-08;1
6551;880;18;2025-02-02;0
6552;890;23;2025-03-14;0
6553;3097;24;2025-01-02;0
6554;1315;24;2025-03-04;0
6555;373;15;2025-04-24;1
6556;1134;14;2025-01-02;1
6557;1573;24;2025-01-31;0
6558;2266;22;2025-04-12;0
6559;380;14;2025-04-26;0
6560;2382;24;2025-03-31;0
6561;1174;22;2025-01-01;0
6562;159;23;2025-01-23;1
6563;1403;1;2025-03-17;1
6564;1486;27;2025-01-06;1
6565;2722;21;2025-02-02;0
6566;907;18;2025-02-20;1
6567;777;10;2025-02-04;1
6568;1888;13;2025-04-25;0
6569;2843;15;2025-04-03;0
6570;1785;11;2025-02-09;1
6571;1096;10;2025-02-08;1
6572;2947;13;2025-01-22;1
6573;1858;16;2025-03-21;0
6574;1930;24;2025-02-11;1
6575;907;15;2025-02-15;0
6576;2358;22;2025-03-09;1
6577;452;12;2025-03-09;1
6578;1911;3;2025-01-08;0
6579;1907;24;2025-04-15;1
6580;812;16;2025-04-04;0
6581;2085;16;2025-02-25;1
6582;767;17;2025-04-15;0
6583;305;9;2025-01-02;1
6584;2561;22;2025-03-17;0
6585;1528;3;2025-01-02;0
6586;1485;20;2025-03-07;1
6587;2759;14;2025-01-21;0
6588;840;28;2025-02-19;0
6589;2759;5;2025-01-08;1
6590;563;1;2025-01-25;0
6591;3038;9;2025-04-24;1
6592;1451;7;2025-04-13;1
6593;3053;7;2025-04-05;1
6594;2319;4;2025-03-09;0
6595;159;7;2025-03-28;0
6596;1772;6;2025-01-12;0
6597;1419;17;2025-01-26;1
6598;1531;4;2025-04-12;1
6599;990;21;2025-03-14;1
6600;2247;7;2025-01-24;1
6601;3120;18;2025-02-09;1
6602;2388;15;2025-01-22;1
6603;2535;22;2025-01-29;0
6604;708;15;2025-02-10;1
6605;1707;26;2025-04-21;0
6606;887;19;2025-01-19;0
6607;1702;17;2025-03-14;0
6608;3037;20;2025-03-10;0
6609;1795;15;2025-02-25;1
6610;937;9;2025-03-07;0
6611;1313;10;2025-04-04;0
6612;1208;5;2025-03-20;0
6613;3018;28;2025-02-25;1
6614;592;13;2025-03-30;0
6615;2177;5;2025-03-20;1
6616;2429;9;2025-03-06;0
6617;1867;24;2025-04-25;0
6618;1902;12;2025-02-23;0
6619;2649;30;2025-02-28;1
6620;145;16;2025-01-08;1
6621;1885;12;2025-02-21;0
6622;102;2;2025-04-19;0
6623;1265;15;2025-02-01;1
6624;1771;21;2025-03-18;1
6625;786;18;2025-04-01;1
6626;2311;16;2025-01-24;1
6627;1793;12;2025-03-09;1
6628;1253;7;2025-01-21;1
6629;1527;11;2025-01-14;1
6630;564;6;2025-03-19;1
6631;1953;29;2025-03-30;1
6632;1912;4;2025-03-06;0
6633;834;18;2025-03-29;1
6634;1180;5;2025-01-02;0
6635;1197;1;2025-04-18;0
6636;690;19;2025-03-19;1
6637;2467;20;2025-02-06;1
6638;1102;4;2025-02-04;1
6639;648;12;2025-03-08;1
6640;2494;8;2025-03-11;1
6641;727;7;2025-01-09;0
6642;204;19;2025-04-07;1
6643;2079;10;2025-03-27;0
6644;294;9;2025-04-09;0
6645;102;6;2025-02-10;0
6646;2485;20;2025-01-16;0
6647;1774;26;2025-03-17;0
6648;524;17;2025-01-02;0
6649;294;10;2025-02-21;0
6650;881;19;2025-03-18;1
6651;2308;15;2025-03-25;1
6652;2285;5;2025-04-26;1
6653;2440;3;2025-02-09;0
6654;635;16;2025-02-14;1
6655;180;14;2025-03-14;0
6656;2300;5;2025-02-14;0
6657;1634;1;2025-01-20;1
6658;1350;7;2025-03-11;0
6659;1442;1;2025-01-06;0
6660;1605;14;2025-03-22;0
6661;273;9;2025-02-15;0
6662;3008;17;2025-03-25;0
6663;1467;16;2025-01-08;1
6664;2892;8;2025-02-06;0
6665;1710;7;2025-01-01;0
6666;2037;10;2025-04-10;1
6667;2439;10;2025-01-29;1
6668;1993;7;2025-04-06;1
6669;2744;29;2025-04-06;1
6670;2906;20;2025-02-11;1
6671;2963;7;2025-01-25;0
6672;799;29;2025-01-23;0
6673;2683;9;2025-03-22;0
6674;303;21;2025-01-18;0
6675;1345;14;2025-02-11;0
6676;608;25;2025-04-11;0
6677;2205;10;2025-01-16;1
6678;1358;20;2025-02-09;1
6679;2044;30;2025-01-10;0
6680;2557;15;2025-01-27;0
6681;2131;22;2025-03-11;1
6682;2336;28;2025-03-03;0
6683;720;22;2025-03-27;0
6684;2707;22;2025-02-02;1
6685;157;28;2025-01-30;0
6686;441;24;2025-01-01;1
6687;1762;30;2025-02-09;0
6688;2271;29;2025-03-22;0
6689;2772;4;2025-04-08;1
6690;1360;8;2025-02-12;1
6691;2984;13;2025-04-14;1
6692;1920;12;2025-01-07;1
6693;1432;12;2025-02-26;0
6694;1905;30;2025-01-06;0
6695;2115;7;2025-03-09;0
6696;1033;24;2025-02-20;1
6697;1251;18;2025-03-29;1
6698;1971;26;2025-02-25;1
6699;3077;10;2025-01-31;1
6700;2488;11;2025-02-10;0
6701;1235;2;2025-01-29;0
6702;2905;22;2025-02-08;1
6703;1637;30;2025-01-22;0
6704;2226;7;2025-02-04;1
6705;2212;24;2025-01-03;0
6706;1883;15;2025-01-14;0
6707;2653;15;2025-03-02;1
6708;1559;8;2025-04-02;1
6709;2236;1;2025-03-28;1
6710;186;21;2025-01-22;1
6711;2616;16;2025-04-20;0
6712;232;27;2025-04-17;0
6713;637;8;2025-01-02;1
6714;314;12;2025-03-11;0
6715;1084;12;2025-01-21;0
6716;2920;25;2025-04-02;1
6717;2646;28;2025-02-10;0
6718;957;21;2025-04-21;1
6719;1464;12;2025-02-13;0
6720;1930;27;2025-01-13;0
6721;1287;2;2025-01-09;1
6722;2431;4;2025-01-08;1
6723;1231;13;2025-01-29;1
6724;1292;13;2025-01-26;1
6725;979;27;2025-02-23;0
6726;2713;22;2025-02-08;0
6727;2116;24;2025-03-08;1
6728;1862;7;2025-04-11;0
6729;2353;28;2025-02-07;0
6730;2994;23;2025-04-06;0
6731;1544;21;2025-01-11;1
6732;148;15;2025-01-25;0
6733;993;7;2025-01-12;0
6734;1157;12;2025-04-08;0
6735;2134;13;2025-03-07;1
6736;1581;14;2025-01-27;0
6737;462;8;2025-01-08;0
6738;1109;12;2025-04-14;1
6739;764;19;2025-04-04;1
6740;2146;26;2025-03-30;0
6741;26;16;2025-01-30;0
6742;882;30;2025-04-11;1
6743;2896;27;2025-03-15;1
6744;558;28;2025-04-07;0
6745;3033;20;2025-04-12;0
6746;754;23;2025-01-28;0
6747;2246;20;2025-04-24;0
6748;1056;12;2025-02-10;0
6749;807;12;2025-04-16;0
6750;1042;5;2025-02-23;1
6751;81;1;2025-02-02;0
6752;1236;16;2025-04-04;1
6753;2512;17;2025-03-19;1
6754;2255;26;2025-04-26;1
6755;2598;5;2025-04-19;1
6756;97;18;2025-01-03;1
6757;1205;30;2025-02-09;1
6758;1177;4;2025-04-11;0
6759;856;16;2025-01-15;0
6760;2556;14;2025-02-27;0
6761;1653;7;2025-04-27;0
6762;1048;20;2025-04-25;0
6763;825;30;2025-02-07;0
6764;1739;15;2025-03-06;0
6765;61;13;2025-04-16;1
6766;2343;17;2025-03-22;0
6767;2735;24;2025-02-20;0
6768;183;24;2025-02-20;1
6769;1677;7;2025-04-15;1
6770;1052;5;2025-01-05;1
6771;1843;3;2025-03-15;1
6772;2158;25;2025-01-18;0
6773;953;17;2025-02-23;0
6774;183;27;2025-01-30;0
6775;956;25;2025-01-02;1
6776;1025;2;2025-02-02;0
6777;1974;21;2025-03-28;1
6778;371;16;2025-01-30;1
6779;2808;21;2025-04-20;0
6780;2913;4;2025-03-14;0
6781;2129;16;2025-03-04;0
6782;1903;11;2025-03-12;0
6783;1667;2;2025-03-24;0
6784;2931;24;2025-04-26;1
6785;936;27;2025-02-23;1
6786;1559;23;2025-02-13;0
6787;770;19;2025-03-29;0
6788;387;9;2025-03-04;0
6789;1221;20;2025-03-19;0
6790;248;28;2025-01-01;0
6791;745;17;2025-01-29;0
6792;1347;28;2025-03-08;1
6793;1095;10;2025-04-12;1
6794;682;23;2025-03-27;0
6795;2497;15;2025-04-22;1
6796;2574;3;2025-02-19;0
6797;2330;27;2025-02-15;0
6798;2750;19;2025-02-15;0
6799;1801;12;2025-03-30;0
6800;2775;10;2025-04-06;0
6801;2070;5;2025-01-04;0
6802;2266;3;2025-03-14;1
6803;2526;11;2025-02-21;0
6804;751;13;2025-03-30;0
6805;425;12;2025-02-17;0
6806;1781;23;2025-02-23;0
6807;1863;21;2025-02-15;0
6808;1756;26;2025-04-10;0
6809;2659;1;2025-04-11;1
6810;783;18;2025-02-24;1
6811;2198;29;2025-01-27;0
6812;1331;8;2025-03-25;0
6813;2349;19;2025-04-01;0
6814;1414;4;2025-01-24;0
6815;1257;18;2025-01-29;0
6816;389;17;2025-03-13;1
6817;581;16;2025-04-18;1
6818;1297;16;2025-02-26;0
6819;1543;16;2025-03-19;1
6820;2091;3;2025-03-27;0
6821;1230;18;2025-01-05;1
6822;195;9;2025-01-08;0
6823;198;19;2025-01-18;1
6824;2513;20;2025-01-30;1
6825;2208;23;2025-02-07;0
6826;3107;7;2025-03-25;1
6827;2446;22;2025-04-19;0
6828;1482;17;2025-01-25;1
6829;2062;21;2025-03-16;1
6830;920;27;2025-02-17;0
6831;1219;20;2025-03-17;1
6832;2357;9;2025-02-28;0
6833;2172;7;2025-04-13;0
6834;2818;27;2025-03-04;0
6835;708;23;2025-04-24;1
6836;2228;12;2025-01-21;1
6837;1069;30;2025-02-04;0
6838;260;25;2025-04-12;1
